autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
165070,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula goeppertiana,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.29e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,1552005.5813953488
165071,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula lanceolata,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,3.66e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,547018.3606557377
165072,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula lanceolata phyllepta,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,3.57e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,5608087.394957983
165073,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula lenzii,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.29e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,1552005.5813953488
165074,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula menisculus,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,3.19e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,627613.5423197491
165075,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula minima,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.11e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,18036821.62162162
165076,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula pupula,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.29e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,1552005.5813953488
165077,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula radiosa,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.29e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,1552005.5813953488
165078,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula seminulum,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.29e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,1552005.5813953488
165079,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Navicula tripunctata,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,2.47e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,810561.6194331984
165080,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Nitzschia agnita,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,6e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,3336812.0
165081,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Nitzschia capitellata,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,6e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,3336812.0
165082,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Nitzschia dissipata,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,4.7e-10,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,42597599.99999999
165083,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Nitzschia frustulum,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,6e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,3336812.0
165084,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Nitzschia heufleriana,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,6e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,3336812.0
165085,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Nitzschia palea,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,5e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,4004174.399999999
165086,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Nitzschia recta,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,2.02e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,991132.2772277228
165087,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Ancylus fluviatilis,species,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.020020872,-999,Rhoicosphenia abbreviata,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,2002087.1999999995
165088,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Antocha,,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.000631705,-999,Cocconeis neodiminuta,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,6.86e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,92085.27696793004
165089,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Antocha,,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.000631705,-999,Cocconeis pediculus,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,4.51e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,14006.762749445676
165090,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Antocha,,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.000631705,-999,Cocconeis placentula,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.49e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,42396.30872483221
165091,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Antocha,,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.000631705,-999,Melosira varians,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,6.41e-09,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,98549.92199687989
165092,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Antocha,,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.000631705,-999,Navicula atomus,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.29e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,48969.37984496124
165093,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Antocha,,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.000631705,-999,Navicula cryptonella,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.12e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,56402.232142857145
165094,"Gray et al. (2015), Thompson et al. (2017)","gut content, extrapolated from similar taxa",herbivorous,2D,nibi,Antocha,,,,invertebrate,walking,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,0.000631705,-999,Navicula goeppertiana,species,,,primary producer,other,Thompson et al (2015) Gene-to-ecosystem impacts of a catastrophic pesticide spill: testing a multilevel bioassessment approach in a river ecosystem,regression,-999,-999.0,-999,-999,1.29e-08,-999,United Kingdom,-1.02,51.29,streams,UK streams,60.0,0.5,March-April 2011,2011.0,2011.0,"Chalk River; Original data was dry weight, assumed bivalves and gastropodes as shell free",Loddon Stream,48969.37984496124
