Fragilaria ulna,Potamopyrgus antipodarum,5.25e-08,0.007630592
Tanytarsini,Cottus gobio,9.86e-05,2.237172915
Thienemannimyia,Cottus gobio,0.000528527,2.237172915
Gammarus pulex,Barbatula barbatula,0.004890172,9.600696635
Serratella ignita,Barbatula barbatula,0.000469034,9.600696635
um,7.62e-09,0.007630592
Fragilaria fasciculata,Potamopyrgus antipodarum,3.87e-09,0.007630592
Fragilaria ulna,Potamopyrgus antipodarum,5.25e-08,0.007630592
Tanytarsini,Cottus gobio,9.86e-05,2.237172915
Thienemannimyia,Cottus gobio,0.000528527,2.237172915
Achnanthes minutissima,Lampetra planeri,9.13e-10,4.983824859
Gammarus pulex,Barbatula barbatula,0.004890172,9.600696635
Polypedilum convictum,Barbatula barbatula,0.000118642,9.600696635
Polypedilum pedestre,Barbatula barbatula,0.000417515,9.600696635
Serratella ignita,Barbatula barbatula,0.000469034,9.600696635
Simulium intermedium,Barbatula barbatula,0.000472497,9.600696635
Thienemannimyia,Barbatula barbatula,0.000528527,9.600696635
Navicula menisculus,Squalius cephalus,3.19e-08,29.4334539
